question,course,document_id
Can you explain how the 'C' hyperparameter affects regularization in Support Vector Machines and logistic regression?,machine-learning-zoomcamp,e4dd91cf
What happens when a smaller 'C' value is used in model training?,machine-learning-zoomcamp,e4dd91cf
How does using a larger 'C' value impact the fitting of training data in a model?,machine-learning-zoomcamp,e4dd91cf
How can scikit learn metrics streamline model evaluation for classification problems?,machine-learning-zoomcamp,cc53ae94
What are the benefits of using scikit learn library for computing evaluation metrics over numpy and pandas?,machine-learning-zoomcamp,cc53ae94
"Which library in Python provides functions to calculate accuracy, precision, recall, F1-Score, and ROC AUC?",machine-learning-zoomcamp,cc53ae94
Can you provide an example of how to calculate common classification metrics using scikit learn?,machine-learning-zoomcamp,cc53ae94
What specific functions from scikit learn are used to assess model performance in classification tasks?,machine-learning-zoomcamp,cc53ae94
"How can I calculate precision, recall, and F1 score using Scikit-learn?",machine-learning-zoomcamp,403bbdd8
"What function does Scikit-learn offer for precision, recall, and F1 score calculations?",machine-learning-zoomcamp,403bbdd8
"Is there a Scikit-learn method for obtaining precision, recall, F1 score, and support?",machine-learning-zoomcamp,403bbdd8
"What is the Scikit-learn alternative for computing precision, recall, and F1 score?",machine-learning-zoomcamp,403bbdd8
"Can you provide an example of using Scikit-learn to find precision, recall, and F1 score?",machine-learning-zoomcamp,403bbdd8
In what scenarios are ROC curves more suitable than precision-recall curves?,machine-learning-zoomcamp,7c68ace0
Why might ROC curves give an overly positive impression on imbalanced datasets?,machine-learning-zoomcamp,7c68ace0
What makes precision-recall curves preferable for datasets with class imbalance?,machine-learning-zoomcamp,7c68ace0
How do changes in class distribution affect ROC curves compared to other metrics?,machine-learning-zoomcamp,7c68ace0
Why do metrics like accuracy and precision change with class distribution while ROC curves do not?,machine-learning-zoomcamp,7c68ace0
What function from sklearn.metrics can be used to evaluate feature importance with AUC?,machine-learning-zoomcamp,147577f5
Which arguments should be provided to the roc_auc_score function to evaluate AUC for numerical variables?,machine-learning-zoomcamp,147577f5
How do you calculate the AUC score for a specific feature using sklearn?,machine-learning-zoomcamp,147577f5
What is the purpose of roc_auc_score when evaluating numerical variables?,machine-learning-zoomcamp,147577f5
What will the roc_auc_score function return when given the target variable and feature values?,machine-learning-zoomcamp,147577f5
How does the F-score depend on class imbalance?,machine-learning-zoomcamp,d3ffb802
Why is comparing F-scores across different problems with varying class ratios problematic?,machine-learning-zoomcamp,d3ffb802
What is a solution for comparing F-scores across problems with different class ratios?,machine-learning-zoomcamp,d3ffb802
Why does the precision-recall curve depend on the ratio of positive to negative cases?,machine-learning-zoomcamp,d3ffb802
What should be used to address the issue of comparing F-scores across different problems?,machine-learning-zoomcamp,d3ffb802
How can I quickly visualize a Precision-Recall Curve?,machine-learning-zoomcamp,cc04d27a
What is the method to plot a Precision-Recall graph using scikit-learn?,machine-learning-zoomcamp,cc04d27a
Which scikit-learn function is used for plotting Precision and Recall?,machine-learning-zoomcamp,cc04d27a
What code can be used to plot Precision and Recall against thresholds?,machine-learning-zoomcamp,cc04d27a
How do you generate precision and recall values from predictions using sklearn?,machine-learning-zoomcamp,cc04d27a
What is the purpose of using Stratified k-fold in multiclass classification?,machine-learning-zoomcamp,927b5e09
Why is class balance important when splitting a dataset for multiclass classification?,machine-learning-zoomcamp,927b5e09
How does Stratified k-fold maintain class balance in data splits for multiclass problems?,machine-learning-zoomcamp,927b5e09
Where can I find the implementation of Stratified k-fold in the sk-learn library?,machine-learning-zoomcamp,927b5e09
What does Stratified k-fold return in terms of samples across different classes?,machine-learning-zoomcamp,927b5e09
Where can I find the homework for Week 5 of the Deploying Machine Learning Models section?,machine-learning-zoomcamp,d22efea7
Is there a GitHub repository where I can access all the course homeworks?,machine-learning-zoomcamp,d22efea7
Where can I view the solution for Homework 3 of the course?,machine-learning-zoomcamp,d22efea7
Is there an evaluation matrix available for this course?,machine-learning-zoomcamp,d22efea7
Can I access the course theory materials on a specific GitHub repository?,machine-learning-zoomcamp,d22efea7
What challenges can arise during week 5 of the course due to the default environment setup?,machine-learning-zoomcamp,d1409f67
Why is a cloud provider recommended for preparing the homework environment in week 5 of the course?,machine-learning-zoomcamp,d1409f67
Where can I find a step-by-step guide to setting up an AWS EC2 instance for the course?,machine-learning-zoomcamp,d1409f67
"Are there any costs associated with using AWS instances for the course, and how can I manage them?",machine-learning-zoomcamp,d1409f67
Is there an alternative way to set up the environment for the course besides using AWS?,machine-learning-zoomcamp,d1409f67
What steps do I need to follow to download CSV data via Jupyter Notebook using the Kaggle API for a seamless experience?,machine-learning-zoomcamp,e07759e9
What is the process to create a new token for accessing Kaggle data through Jupyter Notebook?,machine-learning-zoomcamp,e07759e9
Where should the kaggle.json file be located when using Jupyter Notebook to download datasets?,machine-learning-zoomcamp,e07759e9
Which command should I run to adjust permissions for the kaggle.json file before downloading data?,machine-learning-zoomcamp,e07759e9
How do I unzip a downloaded dataset file within Jupyter Notebook once I've used the Kaggle API?,machine-learning-zoomcamp,e07759e9
What command allows you to navigate back to the parent directory in Ubuntu?,machine-learning-zoomcamp,620fb76e
How can you list all the current folders in Ubuntu using the terminal?,machine-learning-zoomcamp,620fb76e
Which command is used to navigate to a specific directory in Ubuntu?,machine-learning-zoomcamp,620fb76e
How do you find out the current working directory in Ubuntu?,machine-learning-zoomcamp,620fb76e
What command is used to edit a text file in Ubuntu?,machine-learning-zoomcamp,620fb76e
How can I verify the current Python version installed on my device?,machine-learning-zoomcamp,957280d8
What is the procedure to download Python 3.10 or higher on a Windows machine?,machine-learning-zoomcamp,957280d8
What important step must be done during Python installation on Windows to avoid path issues?,machine-learning-zoomcamp,957280d8
How do I upgrade to the latest Python version using the command line?,machine-learning-zoomcamp,957280d8
Where can I find the official download link for Python updates?,machine-learning-zoomcamp,957280d8
How can I check if the 'Virtual Machine Platform' feature is activated in Windows before installing WSL?,machine-learning-zoomcamp,185096ad
What should I do if my password doesn't show while setting up after installing a Linux distribution from the Microsoft Store?,machine-learning-zoomcamp,185096ad
How can I navigate from the Linux file system to the Windows file system in WSL?,machine-learning-zoomcamp,185096ad
What command should I use to make my current folder the default when opening the Ubuntu terminal in WSL?,machine-learning-zoomcamp,185096ad
